t_ms,x_mm,y_mm,theta_rad,lap
22370,3627.13,-2341.64,2.6124,2
22380,3600.37,-2326.14,2.6192,2
22390,3573.76,-2310.32,2.627,2
22400,3547.02,-2294.72,2.6453,2
22410,3519.58,-2279.19,2.6525,2
22420,3491.06,-2264.51,2.6732,2
22430,3461.11,-2251.59,2.7197,2
22440,3430.24,-2240.22,2.7591,2
22450,3398.63,-2229.38,2.7834,2
22460,3366.81,-2217.64,2.7752,2
22470,3336.24,-2204.7,2.7519,2
22480,3306.12,-2191.63,2.7602,2
22490,3275.72,-2179.29,2.7858,2
22500,3244.63,-2168.77,2.8293,2
22510,3212.49,-2159.86,2.8605,2
22520,3179.51,-2152.09,2.8817,2
22530,3146.39,-2145.24,2.9087,2
22540,3113.36,-2138.06,2.9174,2
22550,3080.27,-2129.98,2.9172,2
22560,3046.94,-2120.74,2.9016,2
22570,3012.93,-2112.02,2.9159,2
22580,2977.97,-2105.36,2.9562,2
22590,2942.15,-2101.02,2.9987,2
22600,2905.73,-2097.5,3.0141,2
22610,2868.72,-2092.85,3.0,2
22620,2831.55,-2086.16,2.9732,2
22630,2794.18,-2077.92,2.9538,2
22640,2756.36,-2069.71,2.9555,2
22650,2717.78,-2063.0,2.9763,2
22660,2678.47,-2058.19,3.0015,2
22670,2638.59,-2054.34,3.0144,2
22680,2598.35,-2049.87,3.0074,2
22690,2557.92,-2043.62,2.9856,2
22700,2517.4,-2035.4,2.9625,2
22710,2476.62,-2026.25,2.9521,2
22720,2435.48,-2017.78,2.9608,2
22730,2393.61,-2011.11,2.9837,2
22740,2351.24,-2006.76,3.0165,2
22750,2308.9,-2003.6,3.0356,2
22760,2267.18,-2000.07,3.0357,2
22770,2226.25,-1994.81,3.0155,2
22780,2186.17,-1987.9,2.994,2
22790,2146.8,-1980.44,2.9857,2
22800,2107.95,-1973.84,2.9953,2
22810,2069.16,-1969.03,3.0178,2
22820,2030.77,-1966.49,3.0528,2
22830,1992.62,-1965.42,3.0819,2
22840,1954.51,-1964.26,3.0918,2
22850,1916.22,-1961.7,3.0783,2
22860,1877.62,-1957.44,3.057,2
22870,1838.96,-1952.71,3.0509,2
22880,1800.83,-1949.03,3.0638,2
22890,1763.25,-1947.25,3.0882,2
22900,1726.26,-1947.45,3.1203,2
22910,1689.33,-1948.74,3.1463,2
22920,1652.4,-1949.71,3.153,2
22930,1614.98,-1949.36,3.1416,2
22940,1577.09,-1947.62,3.1232,2
22950,1538.97,-1945.69,3.1211,2
22960,1500.39,-1944.93,3.1365,2
22970,1461.34,-1946.03,3.1607,2
22980,1422.8,-1948.83,3.1854,2
22990,1384.65,-1952.48,3.2074,2
23000,1346.46,-1955.62,3.2111,2
23010,1307.95,-1957.52,3.2032,2
23020,1268.92,-1958.14,3.1862,2
23030,1229.45,-1958.77,3.1865,2
23040,1190.47,-1960.77,3.204,2
23050,1151.95,-1964.64,3.2285,2
23060,1114.21,-1969.82,3.2478,2
23070,1077.23,-1975.55,3.2678,2
23080,1040.18,-1980.65,3.2701,2
23090,1002.98,-1984.71,3.2664,2
23100,965.18,-1987.74,3.2522,2
23110,926.96,-1991.12,3.2564,2
23120,888.45,-1996.08,3.2764,2
23130,850.32,-2002.86,3.3005,2
23140,813.0,-2010.55,3.314,2
23150,776.07,-2018.52,3.3294,2
23160,739.01,-2025.69,3.3291,2
23170,701.5,-2031.92,3.3267,2
23180,663.42,-2037.47,3.3177,2
23190,625.21,-2043.63,3.3253,2
23200,586.87,-2051.52,3.3468,2
23210,548.85,-2061.16,3.3698,2
23220,511.66,-2071.48,3.3806,2
23230,475.09,-2081.62,3.389,2
23240,438.31,-2090.83,3.3874,2
23250,401.3,-2099.19,3.3857,2
23260,363.73,-2107.22,3.3832,2
23270,325.88,-2116.09,3.3932,2
23280,288.05,-2126.77,3.4158,2
23290,250.87,-2139.04,3.4375,2
23300,214.5,-2151.73,3.4463,2
23310,178.65,-2163.97,3.4476,2
23320,142.9,-2175.34,3.4469,2
23330,106.87,-2185.86,3.4448,2
23340,70.78,-2196.21,3.4511,2
23350,34.31,-2206.88,3.4538,2
23360,-2.06,-2218.72,3.4692,2
23370,-38.34,-2232.21,3.4898,2
23380,-74.43,-2247.04,3.5068,2
23390,-110.03,-2262.23,3.5134,2
23400,-145.21,-2276.75,3.5076,2
23410,-180.28,-2290.63,3.5078,2
23420,-215.64,-2303.72,3.505,2
23430,-251.14,-2316.27,3.5052,2
23440,-286.33,-2328.73,3.5132,2
23450,-320.76,-2341.29,3.5199,2
23460,-354.57,-2354.49,3.5312,2
23470,-387.61,-2368.63,3.5473,2
23480,-419.56,-2383.55,3.5633,2
23490,-450.84,-2399.05,3.5751,2
23500,-481.63,-2414.7,3.5799,2
23510,-512.2,-2430.0,3.5772,2
23520,-542.74,-2444.56,3.5678,2
23530,-572.79,-2458.34,3.5668,2
23540,-602.75,-2471.45,3.5646,2
23550,-632.51,-2484.04,3.5648,2
23560,-661.96,-2496.44,3.5706,2
23570,-690.88,-2509.07,3.5837,2
23580,-719.24,-2521.99,3.5922,2
23590,-746.52,-2535.26,3.6051,2
23600,-773.01,-2549.2,3.6206,2
23610,-798.73,-2563.68,3.6348,2
23620,-823.81,-2578.42,3.6443,2
23630,-848.45,-2593.07,3.6469,2
23640,-872.46,-2607.04,3.6421,2
23650,-896.38,-2620.24,3.6309,2
23660,-920.37,-2632.35,3.6084,2
23670,-944.39,-2643.3,3.5835,2
23680,-968.34,-2653.28,3.5619,2
23690,-992.03,-2662.57,3.5464,2
23700,-1014.86,-2671.36,3.5381,2
23710,-1037.25,-2679.81,3.5232,2
23720,-1059.2,-2687.98,3.5035,2
23730,-1081.15,-2696.04,3.4853,2
23740,-1103.16,-2703.97,3.4649,2
23750,-1125.33,-2711.52,3.4392,2
23760,-1148.09,-2718.45,3.407,2
23770,-1170.99,-2724.33,3.3676,2
23780,-1194.18,-2728.87,3.3223,2
23790,-1217.62,-2731.91,3.2742,2
23800,-1241.2,-2733.51,3.2267,2
23810,-1265.25,-2733.86,3.1844,2
23820,-1288.83,-2733.27,3.1477,2
23830,-1312.37,-2732.08,3.1186,2
23840,-1335.88,-2730.61,3.0959,2
23850,-1359.38,-2729.05,3.0774,2
23860,-1382.92,-2727.42,3.0602,2
23870,-1406.2,-2725.6,3.0388,2
23880,-1429.42,-2723.3,3.0115,2
23890,-1452.53,-2720.15,2.9769,2
23900,-1475.47,-2715.88,2.9353,2
23910,-1498.13,-2710.23,2.8888,2
23920,-1520.74,-2703.01,2.8398,2
23930,-1542.65,-2694.5,2.7925,2
23940,-1564.11,-2684.9,2.7502,2
23950,-1585.22,-2674.5,2.7151,2
23960,-1606.13,-2663.67,2.689,2
23970,-1627.27,-2652.48,2.6681,2
23980,-1648.02,-2641.43,2.6502,2
23990,-1668.72,-2630.3,2.6318,2
24000,-1689.33,-2618.9,2.6096,2
24010,-1709.68,-2606.99,2.5809,2
24020,-1729.86,-2594.1,2.5456,2
24030,-1749.13,-2580.33,2.5026,2
24040,-1767.46,-2565.41,2.4552,2
24050,-1784.83,-2549.36,2.4067,2
24060,-1801.27,-2532.29,2.3613,2
24070,-1816.83,-2514.55,2.3216,2
24080,-1831.58,-2496.56,2.2884,2
24090,-1845.98,-2478.33,2.2623,2
24100,-1860.25,-2459.95,2.2414,2
24110,-1874.48,-2441.52,2.2227,2
24120,-1888.85,-2422.73,2.2043,2
24130,-1903.05,-2403.62,2.1808,2
24140,-1916.7,-2384.12,2.1501,2
24150,-1929.48,-2364.06,2.1116,2
24160,-1941.14,-2343.28,2.0673,2
24170,-1951.5,-2321.85,2.0207,2
24180,-1960.28,-2300.28,1.9727,2
24190,-1967.83,-2278.28,1.928,2
24200,-1974.41,-2255.98,1.8894,2
24210,-1980.35,-2233.45,1.8579,2
24220,-1986.05,-2210.51,1.8339,2
24230,-1991.65,-2187.45,1.8153,2
24240,-1997.19,-2164.43,1.798,2
24250,-2002.59,-2141.35,1.7787,2
24260,-2007.61,-2118.19,1.754,2
24270,-2011.93,-2094.83,1.7227,2
24280,-2015.01,-2071.83,1.6804,2
24290,-2016.65,-2048.71,1.631,2
24300,-2016.67,-2025.54,1.578,2
24310,-2015.14,-2002.35,1.5258,2
24320,-2012.31,-1978.9,1.4806,2
24330,-2008.56,-1955.23,1.4443,2
24340,-2004.39,-1931.61,1.4167,2
24350,-2000.07,-1908.0,1.3955,2
24360,-1995.74,-1884.36,1.3765,2
24370,-1991.23,-1861.54,1.3495,2
24380,-1986.0,-1838.9,1.3126,2
24390,-1979.53,-1816.59,1.2638,2
24400,-1971.4,-1794.8,1.2051,2
24410,-1961.51,-1773.68,1.1435,2
24420,-1950.1,-1753.36,1.0846,2
24430,-1937.6,-1733.69,1.0361,2
24440,-1924.5,-1714.36,0.9997,2
24450,-1910.9,-1694.49,0.9802,2
24460,-1897.18,-1674.26,0.9652,2
24470,-1882.97,-1653.46,0.9462,2
24480,-1868.12,-1632.71,0.9179,2
24490,-1852.5,-1611.67,0.9064,2
24500,-1836.07,-1590.85,0.8916,2
24510,-1818.43,-1570.14,0.873,2
24520,-1799.52,-1550.12,0.838,2
24530,-1779.59,-1530.68,0.8045,2
24540,-1758.85,-1511.18,0.7821,2
24550,-1737.95,-1491.43,0.7697,2
24560,-1717.21,-1470.63,0.7805,2
24570,-1696.97,-1448.91,0.7973,2
24580,-1676.69,-1426.42,0.8054,2
24590,-1655.87,-1404.5,0.7838,2
24600,-1634.24,-1384.04,0.7436,2
24610,-1611.31,-1365.03,0.6976,2
24620,-1587.23,-1347.43,0.6539,2
24630,-1562.5,-1330.26,0.6376,2
24640,-1537.89,-1312.95,0.641,2
24650,-1514.09,-1295.24,0.6545,2
24660,-1491.31,-1277.6,0.6546,2
24670,-1468.65,-1259.8,0.644,2
24680,-1445.82,-1242.24,0.625,2
24690,-1422.4,-1225.45,0.5938,2
24700,-1397.87,-1209.21,0.5706,2
24710,-1372.49,-1193.75,0.5515,2
24720,-1346.06,-1178.89,0.5342,2
24730,-1319.37,-1165.15,0.5066,2
24740,-1292.78,-1152.16,0.4826,2
24750,-1266.21,-1139.17,0.4693,2
24760,-1239.74,-1125.85,0.4617,2
24770,-1213.39,-1111.67,0.4713,2
24780,-1186.79,-1096.74,0.4802,2
24790,-1160.44,-1082.11,0.4781,2
24800,-1134.22,-1069.02,0.4473,2
24810,-1107.22,-1057.63,0.4021,2
24820,-1079.58,-1047.94,0.3571,2
24830,-1051.49,-1039.59,0.3194,2
24840,-1022.77,-1031.27,0.3112,2
24850,-993.98,-1022.17,0.3234,2
24860,-965.06,-1011.84,0.3419,2
24870,-936.73,-1001.08,0.3435,2
24880,-908.73,-990.59,0.3282,2
24890,-880.46,-980.89,0.301,2
24900,-851.72,-972.62,0.2625,2
24910,-822.35,-965.65,0.2345,2
24920,-792.44,-959.66,0.2168,2
24930,-762.98,-954.42,0.2059,2
24940,-733.83,-949.74,0.1896,2
24950,-705.11,-945.25,0.1733,2
24960,-676.44,-940.54,0.164,2
24970,-647.78,-935.55,0.1549,2
24980,-618.88,-930.17,0.1547,2
24990,0.0,0.0,0.155,3
25000,29.84,5.25,0.1495,3
25010,59.66,7.86,0.1019,3
25020,89.16,8.73,0.0588,3
25030,118.67,8.66,0.028,3
25040,148.19,8.46,0.0109,3
25050,178.28,9.2,0.0213,3
25060,208.58,11.14,0.0409,3
25070,238.44,13.51,0.0477,3
25080,267.52,14.43,0.0076,3
25090,296.57,13.21,-0.0454,3
25100,325.46,9.74,-0.1008,3
25110,354.81,5.14,-0.1239,3
25120,384.52,0.81,-0.1187,3
25130,414.91,-2.5,-0.1029,3
25140,445.98,-4.93,-0.0957,3
25150,477.91,-7.11,-0.0992,3
25160,510.32,-10.19,-0.1199,3
25170,543.09,-14.75,-0.1415,3
25180,576.12,-20.96,-0.1656,3
25190,609.56,-28.0,-0.1764,3
25200,643.63,-34.47,-0.1663,3
25210,678.46,-39.32,-0.1415,3
25220,713.98,-42.63,-0.1189,3
25230,750.01,-45.68,-0.1145,3
25240,786.39,-50.06,-0.1321,3
25250,822.96,-56.47,-0.159,3
25260,859.78,-64.17,-0.1753,3
25270,897.14,-71.48,-0.1688,3
25280,935.28,-77.01,-0.1442,3
25290,974.32,-80.74,-0.1198,3
25300,1013.84,-84.03,-0.1137,3
25310,1053.67,-88.69,-0.1305,3
25320,1093.63,-95.56,-0.1575,3
25330,1133.77,-103.91,-0.1747,3
25340,1174.41,-111.9,-0.1692,3
25350,1215.8,-117.99,-0.1451,3
25360,1257.88,-122.07,-0.1202,3
25370,1300.34,-125.57,-0.1132,3
25380,1342.66,-130.43,-0.1291,3
25390,1384.64,-137.56,-0.1561,3
25400,1426.36,-146.2,-0.1741,3
25410,1468.15,-154.46,-0.1696,3
25420,1510.28,-160.75,-0.1459,3
25430,1552.66,-164.88,-0.1207,3
25440,1595.13,-168.36,-0.1126,3
25450,1637.45,-173.1,-0.1276,3
25460,1679.44,-180.13,-0.1546,3
25470,1721.17,-188.72,-0.1733,3
25480,1762.95,-197.02,-0.1699,3
25490,1805.06,-203.4,-0.1468,3
25500,1847.46,-207.62,-0.1212,3
25510,1889.93,-211.07,-0.1121,3
25520,1932.28,-215.7,-0.1262,3
25530,1974.32,-222.62,-0.153,3
25540,2016.05,-231.18,-0.1725,3
25550,2057.84,-239.54,-0.1701,3
25560,2099.95,-246.0,-0.1476,3
25570,2142.32,-250.27,-0.1217,3
25580,2184.79,-253.7,-0.1116,3
25590,2227.15,-258.25,-0.1248,3
25600,2269.2,-265.03,-0.1515,3
25610,2310.95,-273.51,-0.1717,3
25620,2352.73,-281.9,-0.1704,3
25630,2394.82,-288.44,-0.1485,3
25640,2437.2,-292.77,-0.1223,3
25650,2479.69,-296.19,-0.1112,3
25660,2522.04,-300.63,-0.1235,3
25670,2564.11,-307.31,-0.15,3
25680,2605.89,-315.74,-0.1709,3
25690,2647.67,-324.16,-0.1706,3
25700,2689.73,-330.8,-0.1494,3
25710,2732.11,-335.22,-0.1229,3
25720,2774.6,-338.6,-0.1108,3
25730,2816.98,-342.95,-0.1222,3
25740,2859.07,-349.51,-0.1484,3
25750,2900.84,-357.87,-0.17,3
25760,2942.6,-366.3,-0.1708,3
25770,2984.64,-373.0,-0.1502,3
25780,3027.01,-377.46,-0.1235,3
25790,3069.51,-380.83,-0.1105,3
25800,3111.91,-385.08,-0.1209,3
25810,3154.01,-391.51,-0.1468,3
25820,3195.82,-399.83,-0.169,3
25830,3237.58,-408.32,-0.1709,3
25840,3279.63,-415.13,-0.151,3
25850,3321.99,-419.65,-0.1242,3
25860,3364.45,-423.02,-0.1103,3
25870,3406.86,-427.18,-0.1196,3
25880,3448.99,-433.52,-0.1453,3
25890,3490.79,-441.77,-0.1681,3
25900,3532.55,-450.27,-0.171,3
25910,3574.59,-457.15,-0.1518,3
25920,3616.93,-461.77,-0.1248,3
25930,3659.43,-465.14,-0.11,3
25940,3701.83,-469.2,-0.1184,3
25950,3743.95,-475.4,-0.1437,3
25960,3785.78,-483.56,-0.167,3
25970,3827.54,-492.07,-0.171,3
25980,3869.57,-499.06,-0.1526,3
25990,3911.91,-503.73,-0.1255,3
26000,3954.39,-507.09,-0.1099,3
26010,3996.81,-511.08,-0.1172,3
26020,4038.96,-517.18,-0.1421,3
26030,4080.79,-525.27,-0.1659,3
26040,4122.54,-533.78,-0.171,3
26050,4164.54,-540.83,-0.1534,3
26060,4206.87,-545.59,-0.1262,3
26070,4249.35,-548.95,-0.1097,3
26080,4291.78,-552.84,-0.116,3
26090,4333.96,-558.81,-0.1405,3
26100,4375.79,-566.83,-0.1648,3
26110,4417.52,-575.37,-0.1709,3
26120,4459.51,-582.49,-0.1541,3
26130,4501.83,-587.34,-0.127,3
26140,4544.3,-590.71,-0.1096,3
26150,4586.73,-594.54,-0.1149,3
26160,4628.9,-600.4,-0.1389,3
26170,4670.77,-608.35,-0.1637,3
26180,4712.52,-616.88,-0.1708,3
26190,4754.51,-624.08,-0.1549,3
26200,4796.82,-629.0,-0.1278,3
26210,4839.3,-632.4,-0.1096,3
26220,4881.75,-636.13,-0.1139,3
26230,4923.96,-641.86,-0.1373,3
26240,4965.83,-649.72,-0.1625,3
26250,5007.56,-658.25,-0.1706,3
26260,5049.55,-665.53,-0.1556,3
26270,5091.85,-670.54,-0.1285,3
26280,5134.32,-673.93,-0.1096,3
26290,5176.78,-677.62,-0.1128,3
26300,5219.01,-683.25,-0.1357,3
26310,5260.91,-691.02,-0.1613,3
26320,5302.65,-699.54,-0.1704,3
26330,5344.61,-706.88,-0.1563,3
26340,5386.91,-711.97,-0.1294,3
26350,5429.37,-715.4,-0.1097,3
26360,5471.83,-719.01,-0.1119,3
26370,5514.06,-724.51,-0.1342,3
26380,5555.97,-732.19,-0.1601,3
26390,5597.71,-740.73,-0.1702,3
26400,5639.65,-748.16,-0.157,3
26410,5681.93,-753.34,-0.1302,3
26420,5724.39,-756.78,-0.1098,3
26430,5766.84,-760.32,-0.1109,3
26440,5809.1,-765.71,-0.1327,3
26450,5851.0,-773.3,-0.1588,3
26460,5892.76,-781.83,-0.1699,3
26470,5934.69,-789.39,-0.1581,3
26480,5976.93,-794.78,-0.1326,3
26490,6019.38,-798.37,-0.1113,3
26500,6061.84,-801.71,-0.1083,3
26510,6104.16,-806.43,-0.1247,3
26520,6146.21,-813.25,-0.1494,3
26530,6188.01,-821.53,-0.167,3
26540,6229.81,-829.86,-0.1673,3
26550,6271.83,-836.79,-0.1508,3
26560,6314.15,-841.77,-0.1275,3
26570,6356.61,-845.28,-0.1101,3
26580,6399.09,-848.56,-0.1074,3
26590,6441.35,-852.89,-0.12,3
26600,6482.83,-858.91,-0.141,3
26610,6523.46,-866.39,-0.1602,3
26620,6563.67,-874.56,-0.1689,3
26630,6603.35,-882.19,-0.1638,3
26640,6642.63,-888.41,-0.1473,3
26650,6681.82,-892.96,-0.1264,3
26660,6720.53,-896.19,-0.1103,3
26670,6758.61,-899.08,-0.1064,3
26680,6796.3,-902.72,-0.1169,3
26690,6833.16,-907.78,-0.1369,3
26700,6869.12,-914.22,-0.1571,3
26710,6904.6,-921.45,-0.1704,3
26720,6939.36,-928.73,-0.1789,3
26730,6973.54,-935.19,-0.1749,3
26740,7007.55,-940.55,-0.1657,3
26750,7040.97,-944.87,-0.1544,3
26760,7074.08,-948.8,-0.149,3
26770,7106.31,-953.57,-0.1699,3
26780,7137.79,-960.29,-0.2138,3
26790,7168.77,-969.06,-0.259,3
26800,7199.29,-979.37,-0.2963,3
26810,7230.29,-989.98,-0.3,3
26820,7261.81,-999.83,-0.2866,3
26830,7293.8,-1009.04,-0.2847,3
26840,7325.93,-1017.79,-0.289,3
26850,7358.01,-1026.74,-0.3034,3
26860,7390.06,-1036.76,-0.329,3
26870,7421.57,-1047.74,-0.3452,3
26880,7451.9,-1059.76,-0.3662,3
26890,7481.18,-1073.3,-0.4065,3
26900,7509.98,-1087.79,-0.4349,3
26910,7538.69,-1102.44,-0.4496,3
26920,7567.9,-1116.66,-0.4488,3
26930,7598.17,-1129.93,-0.429,3
26940,7628.79,-1142.52,-0.4196,3
26950,7658.5,-1155.52,-0.4424,3
26960,7687.54,-1169.91,-0.4782,3
26970,7715.62,-1186.09,-0.5212,3
26980,7743.06,-1203.87,-0.5544,3
26990,7770.29,-1222.32,-0.5647,3
27000,7796.85,-1240.39,-0.569,3
27010,7823.14,-1258.15,-0.5793,3
27020,7849.69,-1275.48,-0.5837,3
27030,7876.45,-1292.53,-0.5906,3
27040,7903.52,-1309.66,-0.5957,3
27050,7930.81,-1327.36,-0.6011,3
27060,7957.18,-1345.7,-0.6174,3
27070,7981.74,-1365.17,-0.6593,3
27080,8005.15,-1386.0,-0.7006,3
27090,8027.83,-1407.6,-0.7303,3
27100,8050.59,-1429.56,-0.7449,3
27110,8074.32,-1450.89,-0.7272,3
27120,8098.85,-1471.23,-0.7075,3
27130,8123.42,-1490.89,-0.7033,3
27140,8147.26,-1510.81,-0.7265,3
27150,8170.11,-1531.82,-0.763,3
27160,8191.59,-1554.27,-0.8082,3
27170,8212.09,-1577.95,-0.8383,3
27180,8232.42,-1602.54,-0.8496,3
27190,8252.82,-1627.05,-0.8481,3
27200,8273.02,-1651.17,-0.8591,3
27210,8293.55,-1674.96,-0.864,3
27220,8314.37,-1698.55,-0.8713,3
27230,8335.31,-1722.42,-0.8825,3
27240,8356.2,-1746.76,-0.8877,3
27250,8376.04,-1771.44,-0.9035,3
27260,8394.05,-1796.51,-0.9387,3
27270,8410.55,-1822.61,-0.9805,3
27280,8426.08,-1849.28,-1.0118,3
27290,8441.37,-1876.1,-1.0298,3
27300,8457.73,-1902.93,-1.0175,3
27310,8475.47,-1929.56,-0.9975,3
27320,8493.88,-1955.77,-0.9868,3
27330,8511.55,-1982.0,-1.0089,3
27340,8527.97,-2009.0,-1.0444,3
27350,8542.65,-2037.0,-1.0883,3
27360,8555.91,-2066.02,-1.124,3
27370,8568.68,-2095.86,-1.1355,3
27380,8581.28,-2125.14,-1.135,3
27390,8593.95,-2153.94,-1.1391,3
27400,8606.85,-2182.2,-1.1448,3
27410,8620.11,-2210.3,-1.1517,3
27420,8633.19,-2238.53,-1.1677,3
27430,8646.08,-2267.15,-1.175,3
27440,8658.29,-2296.66,-1.1905,3
27450,8668.91,-2326.4,-1.2186,3
27460,8677.65,-2356.33,-1.2614,3
27470,8685.28,-2386.55,-1.2926,3
27480,8692.6,-2416.85,-1.3102,3
27490,8700.65,-2447.29,-1.3055,3
27500,8709.96,-2477.64,-1.2858,3
27510,8720.12,-2507.59,-1.2712,3
27520,8729.81,-2537.3,-1.2869,3
27530,8738.08,-2566.98,-1.321,3
27540,8744.51,-2597.11,-1.365,3
27550,8748.93,-2627.61,-1.4113,3
27560,8752.52,-2658.83,-1.4264,3
27570,8756.12,-2690.32,-1.4268,3
27580,8760.32,-2722.28,-1.4241,3
27590,8765.01,-2754.0,-1.4284,3
27600,8770.1,-2785.65,-1.4351,3
27610,8774.85,-2817.39,-1.4537,3
27620,8778.98,-2849.16,-1.4649,3
27630,8781.75,-2880.3,-1.4853,3
27640,8782.58,-2910.77,-1.5242,3
27650,8781.77,-2941.23,-1.5664,3
27660,8780.36,-2971.66,-1.5918,3
27670,8779.48,-3002.4,-1.5942,3
27680,8780.01,-3033.72,-1.5711,3
27690,8781.39,-3065.6,-1.5584,3
27700,8781.8,-3097.77,-1.5846,3
27710,8780.36,-3130.45,-1.6243,3
27720,8776.73,-3163.52,-1.6683,3
27730,8771.65,-3196.92,-1.6939,3
27740,8766.04,-3230.5,-1.7058,3
27750,8760.75,-3264.65,-1.7046,3
27760,8756.42,-3299.18,-1.695,3
27770,8753.1,-3334.35,-1.6838,3
27780,8750.55,-3369.85,-1.6723,3
27790,8747.95,-3405.83,-1.6726,3
27800,8744.52,-3441.96,-1.6837,3
27810,8739.77,-3478.43,-1.7012,3
27820,8733.71,-3514.96,-1.7187,3
27830,8726.83,-3551.11,-1.7305,3
27840,8719.81,-3586.9,-1.7333,3
27850,8713.31,-3622.43,-1.7268,3
27860,8707.86,-3657.43,-1.7135,3
27870,8703.59,-3692.25,-1.6974,3
27880,8700.37,-3726.82,-1.6828,3
27890,8697.83,-3761.1,-1.6732,3
27900,8695.5,-3795.02,-1.6704,3
27910,8692.92,-3828.57,-1.6746,3
27920,8689.74,-3861.3,-1.6843,3
27930,8685.77,-3893.56,-1.6973,3
27940,8680.99,-3925.33,-1.7107,3
27950,8675.57,-3956.6,-1.7221,3
27960,8669.71,-3987.39,-1.7298,3
27970,8663.77,-4017.76,-1.7328,3
27980,8657.98,-4047.75,-1.7309,3
27990,8652.61,-4077.81,-1.7242,3
28000,8647.96,-4107.57,-1.7136,3
28010,8644.11,-4137.03,-1.701,3
28020,8641.02,-4166.16,-1.6888,3
28030,8638.57,-4194.93,-1.6785,3
28040,8636.54,-4223.29,-1.6717,3
28050,8634.65,-4251.23,-1.6696,3
28060,8632.61,-4278.69,-1.6729,3
28070,8630.17,-4305.67,-1.6808,3
28080,8627.22,-4332.15,-1.6916,3
28090,8623.66,-4358.07,-1.7038,3
28100,8619.58,-4383.41,-1.7156,3
28110,8614.98,-4408.19,-1.7295,3
28120,8609.8,-4432.35,-1.7514,3
28130,8604.32,-4455.92,-1.7683,3
28140,8598.82,-4478.94,-1.7798,3
28150,8593.49,-4501.45,-1.7868,3
28160,8588.47,-4523.45,-1.7908,3
28170,8583.39,-4544.89,-1.812,3
28180,8578.19,-4565.95,-1.8333,3
28190,8572.78,-4586.37,-1.8573,3
28200,8567.05,-4606.1,-1.8851,3
28210,8560.83,-4625.02,-1.918,3
28220,8553.99,-4643.03,-1.9563,3
28230,8546.28,-4659.98,-2.0114,3
28240,8537.38,-4676.87,-2.0555,3
28250,8527.33,-4693.64,-2.0991,3
28260,8516.19,-4710.24,-2.1398,3
28270,8504.7,-4725.81,-2.1771,3
28280,8493.01,-4740.41,-2.2143,3
28290,8480.49,-4754.94,-2.2533,3
28300,8467.46,-4769.58,-2.2777,3
28310,8453.98,-4784.42,-2.2981,3
28320,8440.57,-4798.96,-2.3169,3
28330,8427.06,-4813.39,-2.3363,3
28340,8413.71,-4827.09,-2.3674,3
28350,8400.5,-4840.01,-2.3973,3
28360,8386.57,-4852.85,-2.4278,3
28370,8371.82,-4865.46,-2.4623,3
28380,8356.14,-4877.64,-2.5009,3
28390,8339.46,-4889.21,-2.5432,3
28400,8322.21,-4899.46,-2.6008,3
28410,8304.41,-4908.69,-2.6462,3
28420,8285.75,-4917.16,-2.6887,3
28430,8266.86,-4924.78,-2.7263,3
28440,8248.33,-4931.6,-2.7587,3
28450,8230.26,-4937.83,-2.786,3
28460,8212.68,-4943.39,-2.8217,3
28470,8194.62,-4948.97,-2.8413,3
28480,8176.08,-4954.54,-2.8601,3
28490,8157.03,-4960.07,-2.8805,3
28500,8137.74,-4965.33,-2.9045,3
28510,8118.9,-4969.81,-2.9398,3
28520,8100.54,-4973.31,-2.9812,3
28530,8081.57,-4976.02,-3.0205,3
28540,8062.03,-4977.78,-3.0623,3
28550,8042.32,-4978.45,-3.1052,3
28560,8023.23,-4978.07,-3.1482,3
28570,8004.86,-4976.49,-3.2034,3
28580,7986.1,-4974.03,-3.2422,3
28590,7966.98,-4970.83,-3.2755,3
28600,7947.51,-4967.1,-3.3034,3
28610,7927.95,-4963.03,-3.3271,3
28620,7909.05,-4958.9,-3.3482,3
28630,7890.88,-4954.57,-3.38,3
28640,7872.27,-4950.01,-3.399,3
28650,7853.28,-4945.09,-3.4204,3
28660,7833.95,-4939.67,-3.4452,3
28670,7814.38,-4933.55,-3.4747,3
28680,7795.56,-4926.87,-3.5096,3
28690,7777.1,-4918.96,-3.5639,3
28700,7758.75,-4909.81,-3.6091,3
28710,7741.04,-4899.63,-3.6548,3
28720,7723.89,-4888.49,-3.699,3
28730,7708.34,-4877.24,-3.7408,3
28740,7693.85,-4865.67,-3.7832,3
28750,7679.42,-4853.31,-3.8217,3
28760,7664.89,-4840.36,-3.8463,3
28770,7650.49,-4827.25,-3.8667,3
28780,7635.82,-4813.77,-3.885,3
28790,7621.25,-4800.18,-3.9037,3
28800,7607.44,-4786.7,-3.9383,3
28810,7594.37,-4773.41,-3.9649,3
28820,7581.38,-4759.4,-3.9964,3
28830,7568.65,-4744.54,-4.0322,3
28840,7556.53,-4728.93,-4.072,3
28850,7545.65,-4713.21,-4.1157,3
28860,7536.25,-4697.34,-4.1739,3
28870,7527.54,-4680.52,-4.2176,3
28880,7519.47,-4662.88,-4.2577,3
28890,7511.94,-4644.51,-4.2932,3
28900,7505.02,-4625.93,-4.3244,3
28910,7498.7,-4607.81,-4.3511,3
28920,7493.08,-4590.15,-4.3874,3
28930,7487.49,-4571.99,-4.4089,3
